BARCODE,PRODUCT SKU,PRODUCT NAME,COLOR,SIZE,SKU FAMILY,NICK NAME,SKU PICKLIST,PRODUCT FULL NAME,PRODUCT SHORT NAME,"NAME, COLOR, SIZE","NAME, COLOR","NAME, SIZE",SKU LEN,LOCATION,CATEGORY
10506,INH040040500-S,Joana Women Cotton Cargo Pants,Olive Green,S,INH04004,Joana Cargo Pants,INH040040500S,Joana Women Cotton Cargo Pants Olive Green - SIZE: S,Joana Cargo Pants Olive Green - SIZE: S,Joana Cargo Pants / Olive Green - S,Joana Cargo Pants / Olive Green,Joana Cargo Pants - S,13,15D-2-2,
10507,INH040040500-M,Joana Women Cotton Cargo Pants,Olive Green,M,INH04004,Joana Cargo Pants,INH040040500M,Joana Women Cotton Cargo Pants Olive Green - SIZE: M,Joana Cargo Pants Olive Green - SIZE: M,Joana Cargo Pants / Olive Green - M,Joana Cargo Pants / Olive Green,Joana Cargo Pants - M,13,,
10508,INH040040500-L,Joana Women Cotton Cargo Pants,Olive Green,L,INH04004,Joana Cargo Pants,INH040040500L,Joana Women Cotton Cargo Pants Olive Green - SIZE: L,Joana Cargo Pants Olive Green - SIZE: L,Joana Cargo Pants / Olive Green - L,Joana Cargo Pants / Olive Green,Joana Cargo Pants - L,13,15D-2-4,
10509,INH040040500-XL,Joana Women Cotton Cargo Pants,Olive Green,XL,INH04004,Joana Cargo Pants,INH040040500XL,Joana Women Cotton Cargo Pants Olive Green - SIZE: XL,Joana Cargo Pants Olive Green - SIZE: XL,Joana Cargo Pants / Olive Green - XL,Joana Cargo Pants / Olive Green,Joana Cargo Pants - XL,14,15D-2-5,
10510,INH040040500-XXL,Joana Women Cotton Cargo Pants,Olive Green,XXL,INH04004,Joana Cargo Pants,INH040040500XXL,Joana Women Cotton Cargo Pants Olive Green - SIZE: XXL,Joana Cargo Pants Olive Green - SIZE: XXL,Joana Cargo Pants / Olive Green - XXL,Joana Cargo Pants / Olive Green,Joana Cargo Pants - XXL,15,14D-1-4,
10513,INH040080400-S/M,Maya Relaxed Skirt,Denim Blue,S/M,INH04008,Maya,INH040080400S/M,Maya Relaxed Skirt Denim Blue - SIZE: S/M,Maya Skirt Denim Blue - SIZE: S/M,Maya / Denim Blue - S/M,Maya / Denim Blue,Maya - S/M,15,,
10514,INH040080400-L/XL,Maya Relaxed Skirt,Denim Blue,L/XL,INH04008,Maya,INH040080400L/XL,Maya Relaxed Skirt Denim Blue - SIZE: L/XL,Maya Skirt Denim Blue - SIZE: L/XL,Maya / Denim Blue - L/XL,Maya / Denim Blue,Maya - L/XL,16,,
10515,NSB 3.06.00-XS,Nuura Satin Blouse,Lilac,XS,NSB,Nuura Blouse,NSB 3.06.00XS,Nuura Satin Blouse Lilac - SIZE: XS,Nuura Satin Blouse Lilac - SIZE: XS,Nuura Blouse / Lilac - XS,Nuura Blouse / Lilac,Nuura Blouse - XS,13,,
10516,NSB 3.06.00-XXL,Nuura Satin Blouse,Lilac,XXL,NSB,Nuura Blouse,NSB 3.06.00XXL,Nuura Satin Blouse Lilac - SIZE: XXL,Nuura Satin Blouse Lilac - SIZE: XXL,Nuura Blouse / Lilac - XXL,Nuura Blouse / Lilac,Nuura Blouse - XXL,14,,
10517,INH030070301-XS,Nuura Satin Blouse,Burgundy,XS,INH03007,Nuura Blouse,INH030070301XS,Nuura Satin Blouse Burgundy - SIZE: XS,Nuura Satin Blouse Burgundy - SIZE: XS,Nuura Blouse / Burgundy - XS,Nuura Blouse / Burgundy,Nuura Blouse - XS,14,,
10518,INH030070301-XXL,Nuura Satin Blouse,Burgundy,XXL,INH03007,Nuura Blouse,INH030070301XXL,Nuura Satin Blouse Burgundy - SIZE: XXL,Nuura Satin Blouse Burgundy - SIZE: XXL,Nuura Blouse / Burgundy - XXL,Nuura Blouse / Burgundy,Nuura Blouse - XXL,15,,
10519,INH030070501-XS,Nuura Satin Blouse,Emerald Green,XS,INH03007,Nuura Blouse,INH030070501XS,Nuura Satin Blouse Emerald Green - SIZE: XS,Nuura Satin Blouse Emerald Green - SIZE: XS,Nuura Blouse / Emerald Green - XS,Nuura Blouse / Emerald Green,Nuura Blouse - XS,14,,
10520,INH030070501-XXL,Nuura Satin Blouse,Emerald Green,XXL,INH03007,Nuura Blouse,INH030070501XXL,Nuura Satin Blouse Emerald Green - SIZE: XXL,Nuura Satin Blouse Emerald Green - SIZE: XXL,Nuura Blouse / Emerald Green - XXL,Nuura Blouse / Emerald Green,Nuura Blouse - XXL,15,,
10521,INH030120900-S/M,Raisa Long Shirt,Mocha Brown,S/M,INH03012,Raisa,INH030120900S/M,Raisa Long Shirt Mocha Brown - SIZE: S/M,Raisa Long Shirt Mocha Brown - SIZE: S/M,Raisa / Mocha Brown - S/M,Raisa / Mocha Brown,Raisa - S/M,15,,
10522,INH030120900-L/XL,Raisa Long Shirt,Mocha Brown,L/XL,INH03012,Raisa,INH030120900L/XL,Raisa Long Shirt Mocha Brown - SIZE: L/XL,Raisa Long Shirt Mocha Brown - SIZE: L/XL,Raisa / Mocha Brown - L/XL,Raisa / Mocha Brown,Raisa - L/XL,16,,
10523,INH030120600-S/M,Raisa Long Shirt,Dusty Purple,S/M,INH03012,Raisa,INH030120600S/M,Raisa Long Shirt Dusty Purple - SIZE: S/M,Raisa Long Shirt Dusty Purple - SIZE: S/M,Raisa / Dusty Purple - S/M,Raisa / Dusty Purple,Raisa - S/M,15,,
10524,INH030120600-L/XL,Raisa Long Shirt,Dusty Purple,L/XL,INH03012,Raisa,INH030120600L/XL,Raisa Long Shirt Dusty Purple - SIZE: L/XL,Raisa Long Shirt Dusty Purple - SIZE: L/XL,Raisa / Dusty Purple - L/XL,Raisa / Dusty Purple,Raisa - L/XL,16,,
10528,INH010160400-XS,Aeda Scallop Kurung 2.0,Dark Blue,XS,INH01016,Aeda 2.0,INH010160400XS,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: XS,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: XS,Aeda 2.0 / Dark Blue - XS,Aeda 2.0 / Dark Blue,Aeda 2.0 - XS,14,,
10529,INH010160400-S,Aeda Scallop Kurung 2.0,Dark Blue,S,INH01016,Aeda 2.0,INH010160400S,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: S,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: S,Aeda 2.0 / Dark Blue - S,Aeda 2.0 / Dark Blue,Aeda 2.0 - S,13,,
10530,INH010160400-M,Aeda Scallop Kurung 2.0,Dark Blue,M,INH01016,Aeda 2.0,INH010160400M,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: M,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: M,Aeda 2.0 / Dark Blue - M,Aeda 2.0 / Dark Blue,Aeda 2.0 - M,13,,
10531,INH010160400-L,Aeda Scallop Kurung 2.0,Dark Blue,L,INH01016,Aeda 2.0,INH010160400L,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: L,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: L,Aeda 2.0 / Dark Blue - L,Aeda 2.0 / Dark Blue,Aeda 2.0 - L,13,,
10532,INH010160400-XL,Aeda Scallop Kurung 2.0,Dark Blue,XL,INH01016,Aeda 2.0,INH010160400XL,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: XL,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: XL,Aeda 2.0 / Dark Blue - XL,Aeda 2.0 / Dark Blue,Aeda 2.0 - XL,14,,
10533,INH010160400-XXL,Aeda Scallop Kurung 2.0,Dark Blue,XXL,INH01016,Aeda 2.0,INH010160400XXL,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: XXL,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: XXL,Aeda 2.0 / Dark Blue - XXL,Aeda 2.0 / Dark Blue,Aeda 2.0 - XXL,15,,
10534,INH010160400-3XL,Aeda Scallop Kurung 2.0,Dark Blue,3XL,INH01016,Aeda 2.0,INH0101604003XL,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: 3XL,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: 3XL,Aeda 2.0 / Dark Blue - 3XL,Aeda 2.0 / Dark Blue,Aeda 2.0 - 3XL,15,,
10535,INH010160400-4XL,Aeda Scallop Kurung 2.0,Dark Blue,4XL,INH01016,Aeda 2.0,INH0101604004XL,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: 4XL,Aeda Scallop Kurung 2.0 Dark Blue - SIZE: 4XL,Aeda 2.0 / Dark Blue - 4XL,Aeda 2.0 / Dark Blue,Aeda 2.0 - 4XL,15,,
10536,INH010160900-XS,Aeda Scallop Kurung 2.0,Chocolate,XS,INH01016,Aeda 2.0,INH010160900XS,Aeda Scallop Kurung 2.0 Chocolate - SIZE: XS,Aeda Scallop Kurung 2.0 Chocolate - SIZE: XS,Aeda 2.0 / Chocolate - XS,Aeda 2.0 / Chocolate,Aeda 2.0 - XS,14,,
10537,INH010160900-S,Aeda Scallop Kurung 2.0,Chocolate,S,INH01016,Aeda 2.0,INH010160900S,Aeda Scallop Kurung 2.0 Chocolate - SIZE: S,Aeda Scallop Kurung 2.0 Chocolate - SIZE: S,Aeda 2.0 / Chocolate - S,Aeda 2.0 / Chocolate,Aeda 2.0 - S,13,,
10538,INH010160900-M,Aeda Scallop Kurung 2.0,Chocolate,M,INH01016,Aeda 2.0,INH010160900M,Aeda Scallop Kurung 2.0 Chocolate - SIZE: M,Aeda Scallop Kurung 2.0 Chocolate - SIZE: M,Aeda 2.0 / Chocolate - M,Aeda 2.0 / Chocolate,Aeda 2.0 - M,13,,
10539,INH010160900-L,Aeda Scallop Kurung 2.0,Chocolate,L,INH01016,Aeda 2.0,INH010160900L,Aeda Scallop Kurung 2.0 Chocolate - SIZE: L,Aeda Scallop Kurung 2.0 Chocolate - SIZE: L,Aeda 2.0 / Chocolate - L,Aeda 2.0 / Chocolate,Aeda 2.0 - L,13,,
10540,INH010160900-XL,Aeda Scallop Kurung 2.0,Chocolate,XL,INH01016,Aeda 2.0,INH010160900XL,Aeda Scallop Kurung 2.0 Chocolate - SIZE: XL,Aeda Scallop Kurung 2.0 Chocolate - SIZE: XL,Aeda 2.0 / Chocolate - XL,Aeda 2.0 / Chocolate,Aeda 2.0 - XL,14,,
10541,INH010160900-XXL,Aeda Scallop Kurung 2.0,Chocolate,XXL,INH01016,Aeda 2.0,INH010160900XXL,Aeda Scallop Kurung 2.0 Chocolate - SIZE: XXL,Aeda Scallop Kurung 2.0 Chocolate - SIZE: XXL,Aeda 2.0 / Chocolate - XXL,Aeda 2.0 / Chocolate,Aeda 2.0 - XXL,15,,
10542,INH010160900-3XL,Aeda Scallop Kurung 2.0,Chocolate,3XL,INH01016,Aeda 2.0,INH0101609003XL,Aeda Scallop Kurung 2.0 Chocolate - SIZE: 3XL,Aeda Scallop Kurung 2.0 Chocolate - SIZE: 3XL,Aeda 2.0 / Chocolate - 3XL,Aeda 2.0 / Chocolate,Aeda 2.0 - 3XL,15,,
10543,INH010160900-4XL,Aeda Scallop Kurung 2.0,Chocolate,4XL,INH01016,Aeda 2.0,INH0101609004XL,Aeda Scallop Kurung 2.0 Chocolate - SIZE: 4XL,Aeda Scallop Kurung 2.0 Chocolate - SIZE: 4XL,Aeda 2.0 / Chocolate - 4XL,Aeda 2.0 / Chocolate,Aeda 2.0 - 4XL,15,,
10544,INH010160901-XS,Aeda Scallop Kurung 2.0,Mohagany Brown,XS,INH01016,Aeda 2.0,INH010160901XS,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: XS,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: XS,Aeda 2.0 / Mohagany Brown - XS,Aeda 2.0 / Mohagany Brown,Aeda 2.0 - XS,14,,
10545,INH010160901-S,Aeda Scallop Kurung 2.0,Mohagany Brown,S,INH01016,Aeda 2.0,INH010160901S,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: S,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: S,Aeda 2.0 / Mohagany Brown - S,Aeda 2.0 / Mohagany Brown,Aeda 2.0 - S,13,,
10546,INH010160901-M,Aeda Scallop Kurung 2.0,Mohagany Brown,M,INH01016,Aeda 2.0,INH010160901M,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: M,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: M,Aeda 2.0 / Mohagany Brown - M,Aeda 2.0 / Mohagany Brown,Aeda 2.0 - M,13,,
10547,INH010160901-L,Aeda Scallop Kurung 2.0,Mohagany Brown,L,INH01016,Aeda 2.0,INH010160901L,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: L,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: L,Aeda 2.0 / Mohagany Brown - L,Aeda 2.0 / Mohagany Brown,Aeda 2.0 - L,13,,
10548,INH010160901-XL,Aeda Scallop Kurung 2.0,Mohagany Brown,XL,INH01016,Aeda 2.0,INH010160901XL,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: XL,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: XL,Aeda 2.0 / Mohagany Brown - XL,Aeda 2.0 / Mohagany Brown,Aeda 2.0 - XL,14,,
10549,INH010160901-XXL,Aeda Scallop Kurung 2.0,Mohagany Brown,XXL,INH01016,Aeda 2.0,INH010160901XXL,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: XXL,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: XXL,Aeda 2.0 / Mohagany Brown - XXL,Aeda 2.0 / Mohagany Brown,Aeda 2.0 - XXL,15,,
10550,INH010160901-3XL,Aeda Scallop Kurung 2.0,Mohagany Brown,3XL,INH01016,Aeda 2.0,INH0101609013XL,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: 3XL,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: 3XL,Aeda 2.0 / Mohagany Brown - 3XL,Aeda 2.0 / Mohagany Brown,Aeda 2.0 - 3XL,15,,
10551,INH010160901-4XL,Aeda Scallop Kurung 2.0,Mohagany Brown,4XL,INH01016,Aeda 2.0,INH0101609014XL,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: 4XL,Aeda Scallop Kurung 2.0 Mohagany Brown - SIZE: 4XL,Aeda 2.0 / Mohagany Brown - 4XL,Aeda 2.0 / Mohagany Brown,Aeda 2.0 - 4XL,15,,
10552,INH010160500-XS,Aeda Scallop Kurung 2.0,Pickle Green,XS,INH01016,Aeda 2.0,INH010160500XS,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: XS,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: XS,Aeda 2.0 / Pickle Green - XS,Aeda 2.0 / Pickle Green,Aeda 2.0 - XS,14,,
10553,INH010160500-S,Aeda Scallop Kurung 2.0,Pickle Green,S,INH01016,Aeda 2.0,INH010160500S,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: S,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: S,Aeda 2.0 / Pickle Green - S,Aeda 2.0 / Pickle Green,Aeda 2.0 - S,13,,
10554,INH010160500-M,Aeda Scallop Kurung 2.0,Pickle Green,M,INH01016,Aeda 2.0,INH010160500M,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: M,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: M,Aeda 2.0 / Pickle Green - M,Aeda 2.0 / Pickle Green,Aeda 2.0 - M,13,,
10555,INH010160500-L,Aeda Scallop Kurung 2.0,Pickle Green,L,INH01016,Aeda 2.0,INH010160500L,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: L,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: L,Aeda 2.0 / Pickle Green - L,Aeda 2.0 / Pickle Green,Aeda 2.0 - L,13,,
10556,INH010160500-XL,Aeda Scallop Kurung 2.0,Pickle Green,XL,INH01016,Aeda 2.0,INH010160500XL,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: XL,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: XL,Aeda 2.0 / Pickle Green - XL,Aeda 2.0 / Pickle Green,Aeda 2.0 - XL,14,,
10557,INH010160500-XXL,Aeda Scallop Kurung 2.0,Pickle Green,XXL,INH01016,Aeda 2.0,INH010160500XXL,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: XXL,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: XXL,Aeda 2.0 / Pickle Green - XXL,Aeda 2.0 / Pickle Green,Aeda 2.0 - XXL,15,,
10558,INH010160500-3XL,Aeda Scallop Kurung 2.0,Pickle Green,3XL,INH01016,Aeda 2.0,INH0101605003XL,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: 3XL,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: 3XL,Aeda 2.0 / Pickle Green - 3XL,Aeda 2.0 / Pickle Green,Aeda 2.0 - 3XL,15,,
10559,INH010160500-4XL,Aeda Scallop Kurung 2.0,Pickle Green,4XL,INH01016,Aeda 2.0,INH0101605004XL,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: 4XL,Aeda Scallop Kurung 2.0 Pickle Green - SIZE: 4XL,Aeda 2.0 / Pickle Green - 4XL,Aeda 2.0 / Pickle Green,Aeda 2.0 - 4XL,15,,
10560,INH010160401-XS,Aeda Scallop Kurung 2.0,Indigo Blue,XS,INH01016,Aeda 2.0,INH010160401XS,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: XS,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: XS,Aeda 2.0 / Indigo Blue - XS,Aeda 2.0 / Indigo Blue,Aeda 2.0 - XS,14,,
10561,INH010160401-S,Aeda Scallop Kurung 2.0,Indigo Blue,S,INH01016,Aeda 2.0,INH010160401S,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: S,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: S,Aeda 2.0 / Indigo Blue - S,Aeda 2.0 / Indigo Blue,Aeda 2.0 - S,13,,
10562,INH010160401-M,Aeda Scallop Kurung 2.0,Indigo Blue,M,INH01016,Aeda 2.0,INH010160401M,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: M,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: M,Aeda 2.0 / Indigo Blue - M,Aeda 2.0 / Indigo Blue,Aeda 2.0 - M,13,,
10563,INH010160401-L,Aeda Scallop Kurung 2.0,Indigo Blue,L,INH01016,Aeda 2.0,INH010160401L,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: L,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: L,Aeda 2.0 / Indigo Blue - L,Aeda 2.0 / Indigo Blue,Aeda 2.0 - L,13,,
10564,INH010160401-XL,Aeda Scallop Kurung 2.0,Indigo Blue,XL,INH01016,Aeda 2.0,INH010160401XL,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: XL,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: XL,Aeda 2.0 / Indigo Blue - XL,Aeda 2.0 / Indigo Blue,Aeda 2.0 - XL,14,,
10565,INH010160401-XXL,Aeda Scallop Kurung 2.0,Indigo Blue,XXL,INH01016,Aeda 2.0,INH010160401XXL,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: XXL,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: XXL,Aeda 2.0 / Indigo Blue - XXL,Aeda 2.0 / Indigo Blue,Aeda 2.0 - XXL,15,,
10566,INH010160401-3XL,Aeda Scallop Kurung 2.0,Indigo Blue,3XL,INH01016,Aeda 2.0,INH0101604013XL,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: 3XL,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: 3XL,Aeda 2.0 / Indigo Blue - 3XL,Aeda 2.0 / Indigo Blue,Aeda 2.0 - 3XL,15,,
10567,INH010160401-4XL,Aeda Scallop Kurung 2.0,Indigo Blue,4XL,INH01016,Aeda 2.0,INH0101604014XL,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: 4XL,Aeda Scallop Kurung 2.0 Indigo Blue - SIZE: 4XL,Aeda 2.0 / Indigo Blue - 4XL,Aeda 2.0 / Indigo Blue,Aeda 2.0 - 4XL,15,,
10568,INH010161100-XS,Aeda Scallop Kurung 2.0,Orange,XS,INH01016,Aeda 2.0,INH010161100XS,Aeda Scallop Kurung 2.0 Orange - SIZE: XS,Aeda Scallop Kurung 2.0 Orange - SIZE: XS,Aeda 2.0 / Orange - XS,Aeda 2.0 / Orange,Aeda 2.0 - XS,14,,
10569,INH010161100-S,Aeda Scallop Kurung 2.0,Orange,S,INH01016,Aeda 2.0,INH010161100S,Aeda Scallop Kurung 2.0 Orange - SIZE: S,Aeda Scallop Kurung 2.0 Orange - SIZE: S,Aeda 2.0 / Orange - S,Aeda 2.0 / Orange,Aeda 2.0 - S,13,,
10570,INH010161100-M,Aeda Scallop Kurung 2.0,Orange,M,INH01016,Aeda 2.0,INH010161100M,Aeda Scallop Kurung 2.0 Orange - SIZE: M,Aeda Scallop Kurung 2.0 Orange - SIZE: M,Aeda 2.0 / Orange - M,Aeda 2.0 / Orange,Aeda 2.0 - M,13,,
10571,INH010161100-L,Aeda Scallop Kurung 2.0,Orange,L,INH01016,Aeda 2.0,INH010161100L,Aeda Scallop Kurung 2.0 Orange - SIZE: L,Aeda Scallop Kurung 2.0 Orange - SIZE: L,Aeda 2.0 / Orange - L,Aeda 2.0 / Orange,Aeda 2.0 - L,13,,
10572,INH010161100-XL,Aeda Scallop Kurung 2.0,Orange,XL,INH01016,Aeda 2.0,INH010161100XL,Aeda Scallop Kurung 2.0 Orange - SIZE: XL,Aeda Scallop Kurung 2.0 Orange - SIZE: XL,Aeda 2.0 / Orange - XL,Aeda 2.0 / Orange,Aeda 2.0 - XL,14,,
10573,INH010161100-XXL,Aeda Scallop Kurung 2.0,Orange,XXL,INH01016,Aeda 2.0,INH010161100XXL,Aeda Scallop Kurung 2.0 Orange - SIZE: XXL,Aeda Scallop Kurung 2.0 Orange - SIZE: XXL,Aeda 2.0 / Orange - XXL,Aeda 2.0 / Orange,Aeda 2.0 - XXL,15,,
10574,INH010161100-3XL,Aeda Scallop Kurung 2.0,Orange,3XL,INH01016,Aeda 2.0,INH0101611003XL,Aeda Scallop Kurung 2.0 Orange - SIZE: 3XL,Aeda Scallop Kurung 2.0 Orange - SIZE: 3XL,Aeda 2.0 / Orange - 3XL,Aeda 2.0 / Orange,Aeda 2.0 - 3XL,15,,
10575,INH010161100-4XL,Aeda Scallop Kurung 2.0,Orange,4XL,INH01016,Aeda 2.0,INH0101611004XL,Aeda Scallop Kurung 2.0 Orange - SIZE: 4XL,Aeda Scallop Kurung 2.0 Orange - SIZE: 4XL,Aeda 2.0 / Orange - 4XL,Aeda 2.0 / Orange,Aeda 2.0 - 4XL,15,,
10576,INH010160800-XS,Aeda Scallop Kurung 2.0,Custard Yellow,XS,INH01016,Aeda 2.0,INH010160800XS,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: XS,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: XS,Aeda 2.0 / Custard Yellow - XS,Aeda 2.0 / Custard Yellow,Aeda 2.0 - XS,14,,
10577,INH010160800-S,Aeda Scallop Kurung 2.0,Custard Yellow,S,INH01016,Aeda 2.0,INH010160800S,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: S,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: S,Aeda 2.0 / Custard Yellow - S,Aeda 2.0 / Custard Yellow,Aeda 2.0 - S,13,,
10578,INH010160800-M,Aeda Scallop Kurung 2.0,Custard Yellow,M,INH01016,Aeda 2.0,INH010160800M,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: M,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: M,Aeda 2.0 / Custard Yellow - M,Aeda 2.0 / Custard Yellow,Aeda 2.0 - M,13,,
10579,INH010160800-L,Aeda Scallop Kurung 2.0,Custard Yellow,L,INH01016,Aeda 2.0,INH010160800L,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: L,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: L,Aeda 2.0 / Custard Yellow - L,Aeda 2.0 / Custard Yellow,Aeda 2.0 - L,13,,
10580,INH010160800-XL,Aeda Scallop Kurung 2.0,Custard Yellow,XL,INH01016,Aeda 2.0,INH010160800XL,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: XL,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: XL,Aeda 2.0 / Custard Yellow - XL,Aeda 2.0 / Custard Yellow,Aeda 2.0 - XL,14,,
10581,INH010160800-XXL,Aeda Scallop Kurung 2.0,Custard Yellow,XXL,INH01016,Aeda 2.0,INH010160800XXL,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: XXL,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: XXL,Aeda 2.0 / Custard Yellow - XXL,Aeda 2.0 / Custard Yellow,Aeda 2.0 - XXL,15,,
10582,INH010160800-3XL,Aeda Scallop Kurung 2.0,Custard Yellow,3XL,INH01016,Aeda 2.0,INH0101608003XL,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: 3XL,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: 3XL,Aeda 2.0 / Custard Yellow - 3XL,Aeda 2.0 / Custard Yellow,Aeda 2.0 - 3XL,15,,
10583,INH010160800-4XL,Aeda Scallop Kurung 2.0,Custard Yellow,4XL,INH01016,Aeda 2.0,INH0101608004XL,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: 4XL,Aeda Scallop Kurung 2.0 Custard Yellow - SIZE: 4XL,Aeda 2.0 / Custard Yellow - 4XL,Aeda 2.0 / Custard Yellow,Aeda 2.0 - 4XL,15,,
10584,INH010080100-XS,Naaila Women Cotton Modern Loose Kurung,Black,XS,INH01008,Naaila,INH010080100XS,Naaila Women Cotton Modern Loose Kurung Black - SIZE: XS,Naaila Cotton Kurung Black - SIZE: XS,Naaila / Black - XS,Naaila / Black,Naaila - XS,14,,
10585,INH010080100-S,Naaila Women Cotton Modern Loose Kurung,Black,S,INH01008,Naaila,INH010080100S,Naaila Women Cotton Modern Loose Kurung Black - SIZE: S,Naaila Cotton Kurung Black - SIZE: S,Naaila / Black - S,Naaila / Black,Naaila - S,13,,
10586,INH010080100-M,Naaila Women Cotton Modern Loose Kurung,Black,M,INH01008,Naaila,INH010080100M,Naaila Women Cotton Modern Loose Kurung Black - SIZE: M,Naaila Cotton Kurung Black - SIZE: M,Naaila / Black - M,Naaila / Black,Naaila - M,13,,
10587,INH010080100-L,Naaila Women Cotton Modern Loose Kurung,Black,L,INH01008,Naaila,INH010080100L,Naaila Women Cotton Modern Loose Kurung Black - SIZE: L,Naaila Cotton Kurung Black - SIZE: L,Naaila / Black - L,Naaila / Black,Naaila - L,13,,
10588,INH010080100-XL,Naaila Women Cotton Modern Loose Kurung,Black,XL,INH01008,Naaila,INH010080100XL,Naaila Women Cotton Modern Loose Kurung Black - SIZE: XL,Naaila Cotton Kurung Black - SIZE: XL,Naaila / Black - XL,Naaila / Black,Naaila - XL,14,,
10589,INH010080100-XXL,Naaila Women Cotton Modern Loose Kurung,Black,XXL,INH01008,Naaila,INH010080100XXL,Naaila Women Cotton Modern Loose Kurung Black - SIZE: XXL,Naaila Cotton Kurung Black - SIZE: XXL,Naaila / Black - XXL,Naaila / Black,Naaila - XXL,15,,
10590,INH010080501-XS,Naaila Women Cotton Modern Loose Kurung,Dusty Green,XS,INH01008,Naaila,INH010080501XS,Naaila Women Cotton Modern Loose Kurung Dusty Green - SIZE: XS,Naaila Cotton Kurung Dusty Green - SIZE: XS,Naaila / Dusty Green - XS,Naaila / Dusty Green,Naaila - XS,14,,
